Customer_ID,Annual_Income,Employment_Type
CUSTB28861,303182.0,Self Employed
CUSTB28862,493814.0,Self Employed
CUSTB28863,432897.0,Self Employed
CUSTB28864,286146.0,Self Employed
CUSTB28865,360828.0,Self Employed
CUSTB28866,490214.0,Salaried
CUSTB28867,590631.0,Self Employed
CUSTB28868,611237.0,Salaried
CUSTB28869,331129.0,Salaried
CUSTB28870,744124.0,Salaried
CUSTB28871,381653.0,Salaried
CUSTB28872,625314.0,Salaried
CUSTB28873,780979.0,Self Employed
CUSTB28874,493774.0,Self Employed
CUSTB28875,744739.0,Self Employed
CUSTB28876,692719.0,Self Employed
CUSTB28877,503877.0,Salaried
CUSTB28878,266658.0,Salaried
CUSTB28879,667393.0,Salaried
CUSTB28880,665629.0,Self Employed
CUSTB28881,510543.0,Self Employed
CUSTB28882,375848.0,Salaried
CUSTB28883,493138.0,Salaried
CUSTB28884,790308.0,Self Employed
CUSTB28885,637023.0,Salaried
CUSTB28886,218290.0,Salaried
CUSTB28887,252967.0,Self Employed
CUSTB28888,508563.0,Salaried
CUSTB28889,437455.0,Salaried
CUSTB28890,654405.0,Salaried
CUSTB28891,392440.0,Salaried
CUSTB28892,415945.0,Salaried
CUSTB28893,376418.0,Salaried
CUSTB28894,687441.0,Salaried
CUSTB28895,342888.0,Self Employed
CUSTB28896,294427.0,Self Employed
CUSTB28897,598067.0,Self Employed
CUSTB28898,442090.0,Self Employed
CUSTB28899,655042.0,Self Employed
CUSTB28900,563240.0,Self Employed
CUSTB28901,720788.0,Salaried
CUSTB28902,216959.0,Self Employed
CUSTB28903,659706.0,Salaried
CUSTB28904,514467.0,Self Employed
CUSTB28905,358018.0,Salaried
CUSTB28906,247695.0,Salaried
CUSTB28907,385433.0,Self Employed
CUSTB28908,302456.0,Self Employed
CUSTB28909,733216.0,Salaried
CUSTB28910,691130.0,Salaried
CUSTB28911,226329.0,Self Employed
CUSTB28912,381737.0,Self Employed
CUSTB28913,478871.0,Salaried
CUSTB28914,771452.0,Self Employed
CUSTB28915,654878.0,Self Employed
CUSTB28916,438772.0,Salaried
CUSTB28917,471821.0,Salaried
CUSTB28918,664556.0,Self Employed
CUSTB28919,205296.0,Self Employed
CUSTB28920,315681.0,Self Employed
CUSTB28921,520380.0,Self Employed
CUSTB28922,347168.0,Self Employed
CUSTB28923,372333.0,Self Employed
CUSTB28924,297591.0,Salaried
CUSTB28925,211959.0,Self Employed
CUSTB28926,358396.0,Salaried
CUSTB28927,204832.0,Self Employed
CUSTB28928,316432.0,Salaried
CUSTB28929,767875.0,Salaried
CUSTB28930,545374.0,Self Employed
CUSTB28931,346030.0,Self Employed
CUSTB28932,550300.0,Self Employed
CUSTB28933,717064.0,Salaried
CUSTB28934,574953.0,Self Employed
CUSTB28935,779707.0,Salaried
CUSTB28936,293198.0,Salaried
CUSTB28937,734597.0,Salaried
CUSTB28938,708529.0,Salaried
CUSTB28939,667121.0,Self Employed
CUSTB28940,703623.0,Salaried
CUSTB28941,567755.0,Salaried
CUSTB28942,459462.0,Self Employed
CUSTB28943,403742.0,Salaried
CUSTB28944,601767.0,Self Employed
CUSTB28945,231228.0,Salaried
CUSTB28946,367177.0,Salaried
CUSTB28947,477520.0,Salaried
CUSTB28948,687911.0,Self Employed
CUSTB28949,246313.0,Self Employed
CUSTB28950,618281.0,Self Employed
CUSTB28951,617472.0,Self Employed
CUSTB28952,225290.0,Self Employed
CUSTB28953,534455.0,Salaried
CUSTB28954,293755.0,Salaried
CUSTB28955,482248.0,Self Employed
CUSTB28956,242173.0,Salaried
CUSTB28957,429374.0,Self Employed
CUSTB28958,728750.0,Salaried
CUSTB28959,408081.0,Salaried
CUSTB28960,242752.0,Self Employed
CUSTB28961,548372.0,Salaried
CUSTB28962,308462.0,Self Employed
CUSTB28963,399315.0,Salaried
CUSTB28964,646448.0,Self Employed
CUSTB28965,308286.0,Salaried
CUSTB28966,668018.0,Self Employed
CUSTB28967,275915.0,Salaried
CUSTB28968,590840.0,Salaried
CUSTB28969,690481.0,Salaried
CUSTB28970,451354.0,Self Employed
CUSTB28971,408823.0,Self Employed
CUSTB28972,332966.0,Salaried
CUSTB28973,554065.0,Salaried
CUSTB28974,790112.0,Salaried
CUSTB28975,756850.0,Salaried
CUSTB28976,629681.0,Self Employed
CUSTB28977,548419.0,Self Employed
CUSTB28978,460642.0,Salaried
CUSTB28979,506603.0,Salaried
CUSTB28980,212546.0,Salaried
CUSTB28981,586528.0,Self Employed
CUSTB28982,227389.0,Self Employed
CUSTB28983,498914.0,Self Employed
CUSTB28984,708294.0,Salaried
CUSTB28985,446469.0,Salaried
CUSTB28986,470211.0,Salaried
CUSTB28987,717221.0,Self Employed
CUSTB28988,513304.0,Self Employed
CUSTB28989,459363.0,Self Employed
CUSTB28990,256235.0,Self Employed
CUSTB28991,734253.0,Self Employed
CUSTB28992,757959.0,Self Employed
CUSTB28993,357948.0,Self Employed
CUSTB28994,431084.0,Self Employed
CUSTB28995,302562.0,Salaried
CUSTB28996,347071.0,Salaried
CUSTB28997,241070.0,Self Employed
CUSTB28998,242464.0,Self Employed
CUSTB28999,562738.0,Self Employed
CUSTB29000,414052.0,Self Employed
CUSTB29001,675886.0,Salaried
CUSTB29002,779436.0,Salaried
CUSTB29003,455647.0,Salaried
CUSTB29004,705809.0,Self Employed
CUSTB29005,783404.0,Self Employed
CUSTB29006,692413.0,Self Employed
CUSTB29007,257414.0,Salaried
CUSTB29008,475350.0,Salaried
CUSTB29009,680703.0,Salaried
CUSTB29010,432902.0,Self Employed
CUSTB29011,259434.0,Self Employed
CUSTB29012,308586.0,Salaried
CUSTB29013,296185.0,Salaried
CUSTB29014,648048.0,Salaried
CUSTB29015,561985.0,Self Employed
CUSTB29016,775281.0,Self Employed
CUSTB29017,363349.0,Salaried
CUSTB29018,709443.0,Salaried
CUSTB29019,594533.0,Self Employed
CUSTB29020,436069.0,Salaried
CUSTB29021,787072.0,Self Employed
CUSTB29022,383129.0,Self Employed
CUSTB29023,521064.0,Salaried
CUSTB29024,689000.0,Self Employed
CUSTB29025,655562.0,Salaried
CUSTB29026,460896.0,Self Employed
CUSTB29027,611339.0,Self Employed
CUSTB29028,589248.0,Self Employed
CUSTB29029,726469.0,Self Employed
CUSTB29030,740734.0,Self Employed
CUSTB29031,670938.0,Self Employed
CUSTB29032,580433.0,Self Employed
CUSTB29033,775111.0,Self Employed
CUSTB29034,569973.0,Self Employed
CUSTB29035,441622.0,Self Employed
CUSTB29036,242523.0,Salaried
CUSTB29037,584667.0,Self Employed
CUSTB29038,562187.0,Self Employed
CUSTB29039,494287.0,Salaried
CUSTB29040,658789.0,Salaried
CUSTB29041,615685.0,Salaried
CUSTB29042,456265.0,Salaried
CUSTB29043,589780.0,Salaried
CUSTB29044,726482.0,Salaried
CUSTB29045,526733.0,Self Employed
CUSTB29046,596803.0,Self Employed
CUSTB29047,744720.0,Salaried
CUSTB29048,795238.0,Salaried
CUSTB29049,573056.0,Salaried
CUSTB29050,707232.0,Salaried
CUSTB29051,335097.0,Salaried
CUSTB29052,278212.0,Self Employed
CUSTB29053,611852.0,Self Employed
CUSTB29054,632067.0,Salaried
CUSTB29055,275151.0,Salaried
CUSTB29056,681238.0,Salaried
CUSTB29057,675315.0,Salaried
CUSTB29058,627573.0,Self Employed
CUSTB29059,372120.0,Salaried
CUSTB29060,442287.0,Self Employed
CUSTB29061,643035.0,Self Employed
CUSTB29062,741448.0,Self Employed
CUSTB29063,458116.0,Self Employed
CUSTB29064,709828.0,Self Employed
CUSTB29065,250464.0,Self Employed
CUSTB29066,548055.0,Self Employed
CUSTB29067,585759.0,Self Employed
CUSTB29068,600156.0,Self Employed
CUSTB29069,716073.0,Self Employed
CUSTB29070,286271.0,Salaried
CUSTB29071,383442.0,Salaried
CUSTB29072,621720.0,Self Employed
CUSTB29073,580019.0,Salaried
CUSTB29074,608066.0,Salaried
CUSTB29075,527727.0,Salaried
CUSTB29076,567831.0,Salaried
CUSTB29077,773901.0,Self Employed
CUSTB29078,250477.0,Self Employed
CUSTB29079,339364.0,Self Employed
CUSTB29080,562393.0,Salaried
CUSTB29081,339421.0,Salaried
CUSTB29082,502232.0,Salaried
CUSTB29083,756359.0,Self Employed
CUSTB29084,769274.0,Self Employed
CUSTB29085,439101.0,Salaried
CUSTB29086,534074.0,Self Employed
CUSTB29087,215223.0,Self Employed
CUSTB29088,728209.0,Salaried
CUSTB29089,603736.0,Salaried
CUSTB29090,486720.0,Self Employed
CUSTB29091,659114.0,Salaried
CUSTB29092,364931.0,Self Employed
CUSTB29093,500089.0,Self Employed
CUSTB29094,768457.0,Self Employed
CUSTB29095,412965.0,Salaried
CUSTB29096,236452.0,Salaried
CUSTB29097,618794.0,Salaried
CUSTB29098,205209.0,Self Employed
CUSTB29099,684894.0,Salaried
CUSTB29100,454698.0,Salaried
CUSTB29101,759079.0,Salaried
CUSTB29102,664686.0,Self Employed
CUSTB29103,369483.0,Self Employed
CUSTB29104,679095.0,Salaried
CUSTB29105,792922.0,Salaried
CUSTB29106,568512.0,Self Employed
CUSTB29107,531211.0,Salaried
CUSTB29108,781252.0,Self Employed
CUSTB29109,574344.0,Self Employed
CUSTB29110,745425.0,Salaried
CUSTB29111,199093.0,Salaried
CUSTB29112,566285.0,Salaried
CUSTB29113,268039.0,Self Employed
CUSTB29114,735983.0,Self Employed
CUSTB29115,656123.0,Salaried
CUSTB29116,214447.0,Self Employed
CUSTB29117,466898.0,Salaried
CUSTB29118,297560.0,Self Employed
CUSTB29119,246492.0,Salaried
CUSTB29120,543195.0,Salaried
CUSTB29121,792633.0,Self Employed
CUSTB29122,241688.0,Salaried
CUSTB29123,432871.0,Salaried
CUSTB29124,521497.0,Salaried
CUSTB29125,497645.0,Salaried
CUSTB29126,563973.0,Self Employed
CUSTB29127,739601.0,Salaried
CUSTB29128,609779.0,Self Employed
CUSTB29129,554520.0,Salaried
CUSTB29130,730524.0,Salaried
CUSTB29131,223358.0,Salaried
CUSTB29132,653777.0,Salaried
CUSTB29133,508310.0,Salaried
CUSTB29134,253163.0,Self Employed
CUSTB29135,768514.0,Salaried
CUSTB29136,305685.0,Self Employed
CUSTB29137,575594.0,Salaried
CUSTB29138,419752.0,Self Employed
CUSTB29139,260199.0,Self Employed
CUSTB29140,277342.0,Salaried
CUSTB29141,525721.0,Salaried
CUSTB29142,478598.0,Salaried
CUSTB29143,268246.0,Salaried
CUSTB29144,662762.0,Self Employed
CUSTB29145,397852.0,Salaried
CUSTB29146,436253.0,Salaried
CUSTB29147,578639.0,Self Employed
CUSTB29148,736334.0,Self Employed
CUSTB29149,748729.0,Self Employed
CUSTB29150,581573.0,Self Employed
CUSTB29151,209953.0,Salaried
CUSTB29152,249022.0,Self Employed
CUSTB29153,618455.0,Self Employed
CUSTB29154,425533.0,Self Employed
CUSTB29155,513096.0,Self Employed
CUSTB29156,496444.0,Self Employed
CUSTB29157,316492.0,Self Employed
CUSTB29158,410683.0,Salaried
CUSTB29159,268902.0,Self Employed
CUSTB29160,526272.0,Salaried
CUSTB29161,523389.0,Salaried
CUSTB29162,516387.0,Self Employed
CUSTB29163,791708.0,Self Employed
CUSTB29164,312905.0,Salaried
CUSTB29165,378831.0,Self Employed
CUSTB29166,683056.0,Salaried
CUSTB29167,220054.0,Salaried
CUSTB29168,675493.0,Self Employed
CUSTB29169,660367.0,Salaried
CUSTB29170,774005.0,Salaried
CUSTB29171,489824.0,Self Employed
CUSTB29172,659916.0,Self Employed
CUSTB29173,229116.0,Self Employed
CUSTB29174,642050.0,Self Employed
CUSTB29175,331528.0,Self Employed
CUSTB29176,796970.0,Salaried
CUSTB29177,403249.0,Self Employed
CUSTB29178,365268.0,Self Employed
CUSTB29179,793935.0,Self Employed
CUSTB29180,656137.0,Salaried
CUSTB29181,625371.0,Salaried
CUSTB29182,303977.0,Self Employed
CUSTB29183,469665.0,Salaried
CUSTB29184,206340.0,Salaried
CUSTB29185,693656.0,Salaried
CUSTB29186,346059.0,Salaried
CUSTB29187,479709.0,Salaried
CUSTB29188,338649.0,Salaried
CUSTB29189,320877.0,Self Employed
CUSTB29190,326572.0,Self Employed
CUSTB29191,238131.0,Self Employed
CUSTB29192,739324.0,Salaried
CUSTB29193,709242.0,Self Employed
CUSTB29194,208693.0,Self Employed
CUSTB29195,422860.0,Self Employed
CUSTB29196,618209.0,Self Employed
CUSTB29197,272576.0,Self Employed
CUSTB29198,568183.0,Salaried
CUSTB29199,797801.0,Self Employed
CUSTB29200,685948.0,Self Employed
CUSTB29201,798323.0,Salaried
CUSTB29202,316004.0,Salaried
CUSTB29203,309680.0,Salaried
CUSTB29204,488640.0,Self Employed
CUSTB29205,492464.0,Self Employed
CUSTB29206,430651.0,Self Employed
CUSTB29207,779765.0,Self Employed
CUSTB29208,362761.0,Salaried
CUSTB29209,464816.0,Salaried
CUSTB29210,456910.0,Salaried
CUSTB29211,733843.0,Salaried
CUSTB29212,284027.0,Self Employed
CUSTB29213,610388.0,Self Employed
CUSTB29214,776642.0,Salaried
CUSTB29215,410735.0,Salaried
CUSTB29216,249679.0,Salaried
CUSTB29217,618285.0,Salaried
CUSTB29218,643440.0,Salaried
CUSTB29219,627947.0,Self Employed
CUSTB29220,398545.0,Salaried
CUSTB29221,785366.0,Salaried
CUSTB29222,552661.0,Self Employed
CUSTB29223,774264.0,Self Employed
CUSTB29224,517039.0,Salaried
CUSTB29225,,Self Employed
CUSTB29226,213573.0,Self Employed
CUSTB29227,798309.0,Self Employed
CUSTB29228,211426.0,Salaried
CUSTB29229,263164.0,Self Employed
CUSTB29230,773248.0,Salaried
CUSTB29231,622324.0,Self Employed
CUSTB29232,276452.0,Salaried
CUSTB29233,256898.0,Salaried
CUSTB29234,315699.0,Self Employed
CUSTB29235,428535.0,Self Employed
CUSTB29236,560350.0,Self Employed
CUSTB29237,407646.0,Salaried
CUSTB29238,281023.0,Salaried
CUSTB29239,604401.0,Self Employed
CUSTB29240,287826.0,Self Employed
CUSTB29241,293324.0,Self Employed
CUSTB29242,775246.0,Salaried
CUSTB29243,727713.0,Salaried
CUSTB29244,556166.0,Self Employed
CUSTB29245,616655.0,Salaried
CUSTB29246,437562.0,Self Employed
CUSTB29247,121848.0,Self Employed
CUSTB29248,427940.0,Salaried
CUSTB29249,515259.0,Self Employed
CUSTB29250,798194.0,Self Employed
CUSTB29251,622938.0,Self Employed
CUSTB29252,713925.0,Self Employed
CUSTB29253,410004.0,Self Employed
CUSTB29254,513244.0,Salaried
CUSTB29255,652462.0,Self Employed
CUSTB29256,351963.0,Self Employed
CUSTB29257,268720.0,Salaried
CUSTB29258,580422.0,Self Employed
CUSTB29259,799566.0,Salaried
CUSTB29260,705176.0,Self Employed
CUSTB29261,380585.0,Salaried
CUSTB29262,762582.0,Salaried
CUSTB29263,642951.0,Salaried
CUSTB29264,202107.0,Self Employed
CUSTB29265,678169.0,Salaried
CUSTB29266,579369.0,Salaried
CUSTB29267,523515.0,Salaried
CUSTB29268,775323.0,Salaried
CUSTB29269,298020.0,Salaried
CUSTB29270,540828.0,Self Employed
CUSTB29271,678522.0,Salaried
CUSTB29272,346736.0,Self Employed
CUSTB29273,369757.0,Salaried
CUSTB29274,222411.0,Salaried
CUSTB29275,615576.0,Self Employed
CUSTB29276,340719.0,Self Employed
CUSTB29277,296409.0,Self Employed
CUSTB29278,710255.0,Self Employed
CUSTB29279,719225.0,Self Employed
CUSTB29280,764106.0,Self Employed
CUSTB29281,531312.0,Salaried
CUSTB29282,589427.0,Self Employed
CUSTB29283,530171.0,Self Employed
CUSTB29284,252470.0,Self Employed
CUSTB29285,331082.0,Salaried
CUSTB29286,695129.0,Self Employed
CUSTB29287,578922.0,Salaried
CUSTB29288,791262.0,Salaried
CUSTB29289,407372.0,Self Employed
CUSTB29290,338862.0,Self Employed
CUSTB29291,771222.0,Self Employed
CUSTB29292,210933.0,Salaried
CUSTB29293,686845.0,Self Employed
CUSTB29294,232856.0,Self Employed
CUSTB29295,625592.0,Salaried
CUSTB29296,519008.0,Salaried
CUSTB29297,293464.0,Self Employed
CUSTB29298,260318.0,Self Employed
CUSTB29299,754489.0,Salaried
CUSTB29300,534659.0,Salaried
CUSTB29301,235880.0,Self Employed
CUSTB29302,746946.0,Salaried
CUSTB29303,457606.0,Salaried
CUSTB29304,739369.0,Salaried
CUSTB29305,766283.0,Self Employed
CUSTB29306,367721.0,Self Employed
CUSTB29307,647132.0,Self Employed
CUSTB29308,783356.0,Self Employed
CUSTB29309,446317.0,Self Employed
CUSTB29310,220168.0,Self Employed
CUSTB29311,697572.0,Salaried
CUSTB29312,236014.0,Self Employed
CUSTB29313,600851.0,Salaried
CUSTB29314,569044.0,Salaried
CUSTB29315,484545.0,Self Employed
CUSTB29316,221378.0,Salaried
CUSTB29317,331930.0,Salaried
CUSTB29318,692674.0,Salaried
CUSTB29319,340810.0,Salaried
CUSTB29320,266237.0,Self Employed
CUSTB29321,397226.0,Salaried
CUSTB29322,493724.0,Self Employed
CUSTB29323,333704.0,Salaried
CUSTB29324,585590.0,Self Employed
CUSTB29325,656612.0,Self Employed
CUSTB29326,424562.0,Self Employed
CUSTB29327,728663.0,Self Employed
CUSTB29328,606244.0,Salaried
CUSTB29329,438375.0,Salaried
CUSTB29330,288931.0,Salaried
CUSTB29331,344307.0,Salaried
CUSTB29332,423034.0,Salaried
CUSTB29333,437032.0,Salaried
CUSTB29334,207262.0,Self Employed
CUSTB29335,417801.0,Self Employed
CUSTB29336,708133.0,Salaried
CUSTB29337,513612.0,Salaried
CUSTB29338,346793.0,Salaried
CUSTB29339,468292.0,Self Employed
CUSTB29340,378567.0,Salaried
CUSTB29341,362230.0,Salaried
CUSTB29342,764518.0,Salaried
CUSTB29343,458781.0,Salaried
CUSTB29344,545927.0,Salaried
CUSTB29345,353052.0,Salaried
CUSTB29346,734422.0,Salaried
CUSTB29347,317848.0,Self Employed
CUSTB29348,665146.0,Salaried
CUSTB29349,359448.0,Self Employed
CUSTB29350,288242.0,Salaried
CUSTB29351,423983.0,Salaried
CUSTB29352,630003.0,Self Employed
CUSTB29353,307780.0,Self Employed
CUSTB29354,591265.0,Salaried
CUSTB29355,395088.0,Self Employed
CUSTB29356,746417.0,Self Employed
CUSTB29357,582371.0,Salaried
CUSTB29358,759540.0,Self Employed
CUSTB29359,776850.0,Self Employed
CUSTB29360,745444.0,Salaried
CUSTB29361,586818.0,Salaried
CUSTB29362,377138.0,Salaried
CUSTB29363,667455.0,Self Employed
CUSTB29364,583783.0,Salaried
CUSTB29365,598885.0,Salaried
CUSTB29366,676481.0,Self Employed
CUSTB29367,695900.0,Salaried
CUSTB29368,629840.0,Self Employed
CUSTB29369,538972.0,Self Employed
CUSTB29370,608666.0,Self Employed
CUSTB29371,785990.0,Self Employed
CUSTB29372,215411.0,Self Employed
CUSTB29373,276266.0,Self Employed
CUSTB29374,638915.0,Self Employed
CUSTB29375,740892.0,Salaried
CUSTB29376,575505.0,Self Employed
CUSTB29377,191816.0,Salaried
CUSTB29378,769442.0,Self Employed
CUSTB29379,533080.0,Salaried
CUSTB29380,336520.0,Self Employed
CUSTB29381,769452.0,Salaried
CUSTB29382,482640.0,Salaried
CUSTB29383,745030.0,Self Employed
CUSTB29384,628432.0,Salaried
CUSTB29385,393916.0,Self Employed
CUSTB29386,261521.0,Self Employed
CUSTB29387,539451.0,Self Employed
CUSTB29388,748579.0,Salaried
CUSTB29389,258875.0,Salaried
CUSTB29390,770832.0,Self Employed
CUSTB29391,736457.0,Salaried
CUSTB29392,553563.0,Self Employed
CUSTB29393,682162.0,Salaried
CUSTB29394,296875.0,Self Employed
CUSTB29395,203870.0,Self Employed
CUSTB29396,350880.0,Self Employed
CUSTB29397,605826.0,Salaried
CUSTB29398,537267.0,Salaried
CUSTB29399,385863.0,Salaried
CUSTB29400,725858.0,Self Employed
CUSTB29401,699033.0,Salaried
CUSTB29402,493775.0,Salaried
CUSTB29403,705521.0,Salaried
CUSTB29404,686694.0,Salaried
CUSTB29405,565449.0,Salaried
CUSTB29406,355629.0,Self Employed
CUSTB29407,464322.0,Salaried
CUSTB29408,294632.0,Salaried
CUSTB29409,534407.0,Self Employed
CUSTB29410,655321.0,Self Employed
CUSTB29411,345122.0,Self Employed
CUSTB29412,213963.0,Salaried
CUSTB29413,606711.0,Self Employed
CUSTB29414,547475.0,Salaried
CUSTB29415,537549.0,Self Employed
CUSTB29416,543978.0,Salaried
CUSTB29417,266325.0,Self Employed
CUSTB29418,678704.0,Salaried
CUSTB29419,609019.0,Self Employed
CUSTB29420,222305.0,Self Employed
CUSTB29421,741057.0,Salaried
CUSTB29422,483310.0,Salaried
CUSTB29423,650963.0,Salaried
CUSTB29424,724241.0,Self Employed
CUSTB29425,753617.0,Salaried
CUSTB29426,404003.0,Self Employed
CUSTB29427,607128.0,Salaried
CUSTB29428,621065.0,Salaried
CUSTB29429,508343.0,Self Employed
CUSTB29430,437798.0,Salaried
CUSTB29431,280029.0,Self Employed
CUSTB29432,615415.0,Salaried
CUSTB29433,435685.0,Salaried
CUSTB29434,535031.0,Salaried
CUSTB29435,505936.0,Self Employed
CUSTB29436,129214.0,Salaried
CUSTB29437,498524.0,Salaried
CUSTB29438,276166.0,Self Employed
CUSTB29439,434430.0,Salaried
CUSTB29440,237322.0,Salaried
CUSTB29441,371762.0,Self Employed
CUSTB29442,425179.0,Self Employed
CUSTB29443,441216.0,Salaried
CUSTB29444,363068.0,Self Employed
CUSTB29445,342157.0,Self Employed
CUSTB29446,613870.0,Self Employed
CUSTB29447,500862.0,Salaried
CUSTB29448,250209.0,Salaried
CUSTB29449,563087.0,Self Employed
CUSTB29450,495454.0,Salaried
CUSTB29451,335913.0,Self Employed
CUSTB29452,550336.0,Self Employed
CUSTB29453,220989.0,Self Employed
CUSTB29454,223479.0,Salaried
CUSTB29455,488830.0,Self Employed
CUSTB29456,375693.0,Self Employed
CUSTB29457,624572.0,Self Employed
CUSTB29458,546843.0,Self Employed
CUSTB29459,271972.0,Self Employed
CUSTB29460,745733.0,Self Employed
CUSTB29461,747729.0,Self Employed
CUSTB29462,622314.0,Salaried
CUSTB29463,666675.0,Salaried
CUSTB29464,492510.0,Self Employed
CUSTB29465,562532.0,Self Employed
CUSTB29466,224414.0,Self Employed
CUSTB29467,758605.0,Self Employed
CUSTB29468,765979.0,Salaried
CUSTB29469,589593.0,Self Employed
CUSTB29470,316890.0,Salaried
CUSTB29471,341703.0,Salaried
CUSTB29472,603511.0,Self Employed
CUSTB29473,459490.0,Self Employed
CUSTB29474,684029.0,Self Employed
CUSTB29475,311117.0,Salaried
CUSTB29476,768947.0,Salaried
CUSTB29477,656423.0,Salaried
CUSTB29478,472859.0,Salaried
CUSTB29479,488499.0,Self Employed
CUSTB29480,772341.0,Self Employed
CUSTB29481,786708.0,Self Employed
CUSTB29482,575390.0,Self Employed
CUSTB29483,734370.0,Salaried
CUSTB29484,522857.0,Self Employed
CUSTB29485,509385.0,Salaried
CUSTB29486,569888.0,Self Employed
CUSTB29487,407664.0,Self Employed
CUSTB29488,638621.0,Salaried
CUSTB29489,605995.0,Salaried
CUSTB29490,657083.0,Salaried
CUSTB29491,798125.0,Self Employed
CUSTB29492,232520.0,Salaried
CUSTB29493,575158.0,Self Employed
CUSTB29494,372395.0,Self Employed
CUSTB29495,355298.0,Self Employed
CUSTB29496,552061.0,Self Employed
CUSTB29497,737545.0,Salaried
CUSTB29498,587184.0,Salaried
CUSTB29499,483369.0,Salaried
CUSTB29500,254357.0,Self Employed
CUSTB29501,458338.0,Self Employed
CUSTB29502,248310.0,Salaried
CUSTB29503,370561.0,Self Employed
CUSTB29504,424382.0,Self Employed
CUSTB29505,449422.0,Salaried
CUSTB29506,657967.0,Self Employed
CUSTB29507,432659.0,Salaried
CUSTB29508,387339.0,Self Employed
CUSTB29509,793600.0,Salaried
CUSTB29510,736433.0,Salaried
CUSTB29511,599476.0,Salaried
CUSTB29512,416654.0,Self Employed
CUSTB29513,476040.0,Salaried
CUSTB29514,652758.0,Self Employed
CUSTB29515,616137.0,Self Employed
CUSTB29516,619828.0,Salaried
CUSTB29517,636695.0,Salaried
CUSTB29518,690866.0,Self Employed
CUSTB29519,206364.0,Salaried
CUSTB29520,564254.0,Salaried
CUSTB29521,299334.0,Salaried
CUSTB29522,497228.0,Self Employed
CUSTB29523,735942.0,Self Employed
CUSTB29524,762267.0,Salaried
CUSTB29525,233909.0,Self Employed
CUSTB29526,300281.0,Salaried
CUSTB29527,474959.0,Salaried
CUSTB29528,544200.0,Salaried
CUSTB29529,395711.0,Salaried
CUSTB29530,688938.0,Self Employed
CUSTB29531,351259.0,Salaried
CUSTB29532,,Self Employed
CUSTB29533,257459.0,Salaried
CUSTB29534,784438.0,Self Employed
CUSTB29535,213350.0,Salaried
