Customer_ID,Disbursal_Date,Loan_Amount,DPD
CUST025207,2024-04-07,126042,180
CUST025208,2024-01-02,167681,240
CUST025209,2024-11-17,161549,0
CUST025210,2023-05-08,124362,0
CUST025211,2024-02-04,151459,180
CUST025212,2024-05-25,147840,0
CUST025213,2023-07-08,89470,30
CUST025214,2023-12-22,35133,210
CUST025215,2024-11-20,168211,0
CUST025216,2023-12-25,70609,0
CUST025217,2024-07-17,54112,360
CUST025218,2023-11-22,134785,30
CUST025219,2023-08-24,124224,0
CUST025220,2023-10-06,124822,0
CUST025221,2024-04-28,15897,0
CUST025222,2024-03-15,67781,360
CUST025223,2023-06-18,30983,30
CUST025224,2023-04-19,190774,60
CUST025225,2024-12-28,99345,0
CUST025226,2023-10-07,66114,360
CUST025227,2023-09-14,54699,0
CUST025228,2024-04-25,189953,0
CUST025229,2024-10-26,163552,0
CUST025230,2024-12-12,102336,0
CUST025231,2023-05-11,17619,0
CUST025232,2023-10-11,65415,0
CUST025233,2023-10-13,174814,0
CUST025234,2023-11-29,19219,0
CUST025235,2023-11-14,190225,0
CUST025236,2023-12-23,56889,0
CUST025237,2023-04-18,124890,0
CUST025238,2023-08-31,140564,90
CUST025239,2023-06-05,127496,0
CUST025240,2024-11-04,126000,0
CUST025241,2024-07-01,33220,30
CUST025242,2024-07-17,191926,30
CUST025243,2024-12-16,81827,0
CUST025244,2024-06-18,78624,90
CUST025245,2024-03-21,191381,150
CUST025246,2024-09-03,65460,0
CUST025247,2023-04-26,72976,0
CUST025248,2023-06-26,32038,0
CUST025249,2024-02-08,58352,360
CUST025250,2023-10-27,121488,0
CUST025251,2024-10-20,139848,180
CUST025252,2024-05-28,26336,0
CUST025253,2024-01-04,68941,0
CUST025254,2024-08-20,16150,0
CUST025255,2024-07-10,157741,60
CUST025256,2024-06-11,194234,0
CUST025257,2024-01-08,189575,60
CUST025258,2024-03-21,68536,0
CUST025259,2023-11-07,71576,30
CUST025260,2024-04-06,75397,0
CUST025261,2024-02-07,190215,0
CUST025262,2023-05-17,50462,0
CUST025263,2023-05-12,108138,0
CUST025264,2023-06-08,80854,30
CUST025265,2024-01-31,60744,0
CUST025266,2023-07-11,90616,60
CUST025267,2024-09-30,117988,0
CUST025268,2024-05-24,45379,180
CUST025269,2023-10-21,116445,30
CUST025270,2023-12-04,151722,180
CUST025271,2023-10-14,58537,0
CUST025272,2024-03-18,156673,0
CUST025273,2024-05-29,178367,180
CUST025274,2023-05-12,20520,0
CUST025275,2024-12-14,189670,0
CUST025276,2024-06-27,192640,30
CUST025277,2023-12-08,52715,0
CUST025278,2024-05-15,126516,0
CUST025279,2024-01-26,94308,0
CUST025280,2023-11-08,49541,180
CUST025281,2023-07-06,31502,0
CUST025282,2024-01-22,82977,0
CUST025283,2024-02-23,55560,30
CUST025284,2024-08-18,85202,0
CUST025285,2023-10-02,188503,0
CUST025286,2023-04-10,174560,30
CUST025287,2024-04-23,143366,90
CUST025288,2023-06-13,83250,0
CUST025289,2024-05-01,34407,30
CUST025290,2024-08-31,11345,30
CUST025291,2024-10-05,156519,0
CUST025292,2024-08-27,76986,0
CUST025293,2023-05-16,129106,30
CUST025294,2024-03-23,157888,60
CUST025295,2023-10-11,29351,0
CUST025296,2024-05-27,170575,0
CUST025297,2024-03-25,36750,90
CUST025298,2024-08-15,74403,0
CUST025299,2023-12-20,109377,0
CUST025300,2024-04-26,51503,0
CUST025301,2023-04-03,73897,0
CUST025302,2024-06-05,76425,0
CUST025303,2023-05-04,114641,180
CUST025304,2023-08-10,36932,0
CUST025305,2023-07-22,25330,0
CUST025306,2024-11-29,38125,0
CUST025307,2024-07-30,142318,30
CUST025308,2023-06-13,121327,0
CUST025309,2023-06-12,157294,0
CUST025310,2023-11-01,71802,0
CUST025311,2023-08-10,140240,0
CUST025312,2023-07-05,34122,60
CUST025313,2023-10-13,68301,0
CUST025314,2024-04-22,72990,180
CUST025315,2023-05-23,164141,0
CUST025316,2023-11-06,155967,0
CUST025317,2024-06-27,26733,180
CUST025318,2023-11-13,178797,0
CUST025319,2024-11-23,42381,0
CUST025320,2024-08-14,196666,0
CUST025321,2024-11-01,153654,360
CUST025322,2024-12-15,188629,60
CUST025323,2024-10-23,10045,0
CUST025324,2023-12-20,147453,30
CUST025325,2023-05-03,87205,90
CUST025326,2024-08-16,175268,0
CUST025327,2024-02-27,140612,0
CUST025328,2023-04-03,110027,0
CUST025329,2023-08-09,67328,360
CUST025330,2024-11-07,74748,0
CUST025331,2024-01-29,167264,60
CUST025332,2024-08-19,70611,0
CUST025333,2023-06-14,64577,0
CUST025334,2024-10-10,10197,0
CUST025335,2024-06-28,48072,0
CUST025336,2024-02-18,59794,30
CUST025337,2023-09-25,72443,60
CUST025338,2023-04-01,72598,30
CUST025339,2023-06-19,104314,0
CUST025340,2024-07-20,94335,0
CUST025341,2024-05-19,36287,30
CUST025342,2023-08-10,156789,0
CUST025343,2023-09-05,145343,0
CUST025344,2023-10-10,125843,0
CUST025345,2024-06-13,120747,0
CUST025346,2024-10-01,39205,0
CUST025347,2024-09-04,30821,0
CUST025348,2024-01-02,180099,240
CUST025349,2024-04-09,96593,0
CUST025350,2023-05-10,158154,0
CUST025351,2024-03-29,74780,0
CUST025352,2023-10-17,136047,0
CUST025353,2023-11-22,155932,150
CUST025354,2023-06-28,32839,30
CUST025355,2023-08-08,122186,0
CUST025356,2024-02-05,119863,60
CUST025357,2023-10-18,122169,0
CUST025358,2023-10-29,41793,0
CUST025359,2023-08-13,168779,180
CUST025360,2023-10-18,140378,60
CUST025361,2024-09-20,56192,30
CUST025362,2023-11-02,43309,0
CUST025363,2023-08-25,23413,0
CUST025364,2024-02-09,115895,0
CUST025365,2023-12-13,143836,60
CUST025366,2023-08-09,48418,0
CUST025367,2023-09-12,177432,0
CUST025368,2024-11-19,51467,0
CUST025369,2023-07-02,53684,0
CUST025370,2024-03-24,151548,30
CUST025371,2024-06-13,182345,0
CUST025372,2023-10-28,87054,60
CUST025373,2023-08-21,93033,0
CUST025374,2024-01-25,104993,30
CUST025375,2024-11-01,12317,0
CUST025376,2023-10-07,105471,90
CUST025377,2023-08-08,59230,0
CUST025378,2023-07-28,53233,60
CUST025379,2024-12-14,166808,60
CUST025380,2024-01-26,182793,0
CUST025381,2023-05-06,122323,300
CUST025382,2024-03-25,78025,30
CUST025383,2024-10-01,70281,0
CUST025384,2023-09-16,126811,0
CUST025385,2024-08-29,131919,0
CUST025386,2023-11-13,47114,60
CUST025387,2024-03-29,127906,0
CUST025388,2023-10-04,132337,0
CUST025389,2024-03-06,171312,240
CUST025390,2024-07-15,172964,30
CUST025391,2024-01-18,106757,0
CUST025392,2023-05-17,27312,60
CUST025393,2023-11-06,107762,0
CUST025394,2024-05-17,189501,30
CUST025395,2024-03-04,163886,0
CUST025396,2024-04-24,39349,0
CUST025397,2024-12-24,181541,150
CUST025398,2024-11-01,27103,0
CUST025399,2024-09-18,163420,90
CUST025400,2024-10-11,54868,60
CUST025401,2024-08-16,177707,30
CUST025402,2024-12-15,52486,0
CUST025403,2024-04-17,70741,0
CUST025404,2023-05-18,117990,0
CUST025405,2024-04-09,13652,0
CUST025406,2023-06-25,39083,0
CUST025407,2024-04-07,143848,210
CUST025408,2023-04-24,109098,0
CUST025409,2023-11-03,171273,0
CUST025410,2024-08-04,38463,0
CUST025411,2023-08-30,102282,90
CUST025412,2024-10-14,173998,0
CUST025413,2024-06-08,125795,0
CUST025414,2023-06-24,55626,0
CUST025415,2024-05-24,100564,210
CUST025416,2023-05-01,70730,0
CUST025417,2024-06-06,80584,0
CUST025418,2024-01-21,99165,0
CUST025419,2024-03-24,170016,60
CUST025420,2024-02-08,51937,0
CUST025421,2024-05-05,128588,0
CUST025422,2024-03-11,69235,0
CUST025423,2023-12-22,180497,0
CUST025424,2023-08-29,181596,0
CUST025425,2023-11-04,147785,0
CUST025426,2024-03-16,117827,0
CUST025427,2024-09-14,70135,30
CUST025428,2024-04-26,110405,90
CUST025429,2023-11-26,197384,0
CUST025430,2023-07-16,135586,0
CUST025431,2023-04-27,14766,0
CUST025432,2024-03-07,153235,240
CUST025433,2024-01-13,154529,300
CUST025434,2024-07-16,13312,0
CUST025435,2023-07-30,64623,30
CUST025436,2024-02-07,32355,0
CUST025437,2023-09-30,159631,0
CUST025438,2024-05-21,107112,30
CUST025439,2023-06-16,169124,90
CUST025440,2024-11-10,168242,0
CUST025441,2024-12-28,109438,30
CUST025442,2024-12-13,145481,0
CUST025443,2024-11-14,140217,0
CUST025444,2023-10-07,44835,30
CUST025445,2024-09-15,67893,0
CUST025446,2024-02-06,197744,30
CUST025447,2024-07-31,142610,0
CUST025448,2023-06-29,143655,0
CUST025449,2024-06-04,158921,30
CUST025450,2023-09-14,96032,60
CUST025451,2023-08-30,133055,210
CUST025452,2024-08-02,131410,0
CUST025453,2023-05-10,18286,0
CUST025454,2023-11-22,170833,210
CUST025455,2024-05-21,118223,0
CUST025456,2024-02-11,191138,0
CUST025457,2023-09-25,10031,0
CUST025458,2024-11-25,90033,0
CUST025459,2023-09-06,32069,0
CUST025460,2024-03-24,99023,0
CUST025461,2023-05-19,171859,300
CUST025462,2024-04-02,120719,0
CUST025463,2024-05-19,47397,0
CUST025464,2024-03-30,82107,0
CUST025465,2024-02-09,146270,90
CUST025466,2024-08-07,98598,0
CUST025467,2024-06-13,185148,30
CUST025468,2024-10-10,149440,0
CUST025469,2023-09-24,107941,0
CUST025470,2023-12-26,48673,0
CUST025471,2024-11-11,85479,60
CUST025472,2024-06-11,158612,0
CUST025473,2024-03-17,79273,60
CUST025474,2024-04-19,138906,90
CUST025475,2023-05-18,159241,0
CUST025476,2024-06-06,49363,0
CUST025477,2024-12-03,154028,0
CUST025478,2024-04-24,76339,30
CUST025479,2024-04-21,114739,0
CUST025480,2023-04-16,111574,0
CUST025481,2024-10-21,119622,0
CUST025482,2023-07-09,29984,30
CUST025483,2024-12-16,28243,0
CUST025484,2024-11-27,132169,0
CUST025485,2023-06-04,35324,0
CUST025486,2023-06-05,64617,180
CUST025487,2024-04-09,92871,0
CUST025488,2024-12-02,83989,0
CUST025489,2023-07-05,172377,0
CUST025490,2024-01-03,119353,60
CUST025491,2023-06-01,104640,30
CUST025492,2023-06-15,114586,30
CUST025493,2023-07-21,147804,0
CUST025494,2024-08-08,106499,0
CUST025495,2023-05-29,34201,0
CUST025496,2023-04-17,76211,30
CUST025497,2024-09-18,29217,0
CUST025498,2023-10-05,32897,0
CUST025499,2024-11-07,91766,0
CUST025500,2023-11-15,103261,0
CUST025501,2023-10-12,153082,0
CUST025502,2023-12-16,196373,180
CUST025503,2024-07-14,62665,0
CUST025504,2024-07-24,175881,0
CUST025505,2024-06-16,136540,0
CUST025506,2024-04-16,165541,0
CUST025507,2023-07-18,49693,0
CUST025508,2023-05-26,37795,0
CUST025509,2023-12-13,138031,0
CUST025510,2023-07-01,114672,240
CUST025511,2024-03-07,111747,0
CUST025512,2023-11-27,75631,0
CUST025513,2023-05-30,96187,0
CUST025514,2023-11-05,124191,360
CUST025515,2024-01-26,130052,0
CUST025516,2023-11-12,42781,90
CUST025517,2023-05-09,85542,0
CUST025518,2024-05-03,33992,0
CUST025519,2024-09-05,170739,0
CUST025520,2024-03-09,169597,60
CUST025521,2023-12-11,126453,0
CUST025522,2023-10-24,163734,210
CUST025523,2023-08-08,190725,0
CUST025524,2023-05-01,198270,60
CUST025525,2024-02-11,167146,0
CUST025526,2024-01-04,192309,0
CUST025527,2023-07-12,178152,0
CUST025528,2024-04-11,191283,0
CUST025529,2023-05-12,75037,90
CUST025530,2024-02-01,22997,0
CUST025531,2023-04-09,68299,0
CUST025532,2024-05-24,108879,90
CUST025533,2023-06-21,53224,210
CUST025534,2023-12-06,49699,360
CUST025535,2024-01-28,144555,360
CUST025536,2023-05-15,194200,30
CUST025537,2024-10-06,155268,0
CUST025538,2023-09-19,50582,0
CUST025539,2024-12-18,69032,30
CUST025540,2023-11-03,172034,0
CUST025541,2024-03-21,118496,60
CUST025542,2024-09-21,157101,180
CUST025543,2024-04-02,89894,0
CUST025544,2023-06-18,129362,30
CUST025545,2024-03-16,84768,0
CUST025546,2024-10-14,39581,0
CUST025547,2024-06-22,173208,0
CUST025548,2023-07-28,184078,30
CUST025549,2024-02-29,137233,30
CUST025550,2024-08-18,116029,0
CUST025551,2024-12-30,39359,0
CUST025552,2024-01-25,151491,0
CUST025553,2023-10-07,19723,210
CUST025554,2024-10-29,111270,0
CUST025555,2024-11-16,17542,0
CUST025556,2023-04-17,47290,0
CUST025557,2023-08-22,147810,0
CUST025558,2024-06-03,39868,60
CUST025559,2023-07-13,193473,0
CUST025560,2024-02-21,174147,0
CUST025561,2023-11-25,185979,60
CUST025562,2023-10-14,156720,30
CUST025563,2023-11-10,48993,0
CUST025564,2024-09-10,77834,30
CUST025565,2024-11-23,171337,30
CUST025566,2023-11-08,142616,300
CUST025567,2024-07-23,54988,0
CUST025568,2023-12-21,47029,30
CUST025569,2024-01-04,183039,0
CUST025570,2024-05-14,126596,0
CUST025571,2024-06-28,13019,0
CUST025572,2023-12-21,77195,30
CUST025573,2024-01-28,152836,0
CUST025574,2024-09-23,59068,0
CUST025575,2023-11-17,149463,30
CUST025576,2023-06-30,79314,0
CUST025577,2024-08-17,55185,0
CUST025578,2023-04-23,120219,240
CUST025579,2024-05-20,122961,0
CUST025580,2024-09-08,28604,30
CUST025581,2023-06-03,56598,0
CUST025582,2024-12-15,92790,0
CUST025583,2024-11-17,199875,30
CUST025584,2024-10-15,93613,0
CUST025585,2024-06-23,78273,0
CUST025586,2023-06-30,116295,0
CUST025587,2024-10-14,196410,0
CUST025588,2023-08-23,39909,0
CUST025589,2024-03-16,82622,0
CUST025590,2023-06-25,155159,90
CUST025591,2023-04-22,146407,30
CUST025592,2023-07-03,164080,0
CUST025593,2024-06-10,163171,300
CUST025594,2023-10-22,171704,180
CUST025595,2023-04-14,12780,0
CUST025596,2023-04-12,94809,60
CUST025597,2023-09-21,19747,0
CUST025598,2024-01-16,152161,0
CUST025599,2024-03-05,158992,30
CUST025600,2024-06-30,128183,30
CUST025601,2023-07-09,198243,60
CUST025602,2024-02-21,106935,0
CUST025603,2023-05-16,155148,0
CUST025604,2023-11-07,114704,0
CUST025605,2023-07-28,120031,0
CUST025606,2024-11-29,39845,0
CUST025607,2023-09-18,83104,360
CUST025608,2024-12-22,34735,180
CUST025609,2024-08-27,24586,0
CUST025610,2024-08-28,158914,0
CUST025611,2023-09-28,23374,210
CUST025612,2024-09-17,85636,60
CUST025613,2023-05-24,69785,240
CUST025614,2024-01-02,127850,0
CUST025615,2024-11-20,59813,0
CUST025616,2023-04-04,71084,90
CUST025617,2023-05-31,138798,30
CUST025618,2024-06-29,127203,0
CUST025619,2024-07-19,65508,90
CUST025620,2023-12-30,25516,0
CUST025621,2023-07-18,47914,60
CUST025622,2023-09-07,179465,90
CUST025623,2023-12-17,193491,0
CUST025624,2024-04-07,58735,0
CUST025625,2023-10-26,56717,210
CUST025626,2024-10-19,134063,0
CUST025627,2023-07-11,52905,240
CUST025628,2024-07-22,183070,30
CUST025629,2024-01-10,84862,0
CUST025630,2024-12-11,158377,0
CUST025631,2023-10-23,112437,180
CUST025632,2024-09-06,168415,60
CUST025633,2024-04-16,176085,0
CUST025634,2023-09-19,44107,0
CUST025635,2023-12-18,96492,0
CUST025636,2023-12-01,193412,60
CUST025637,2023-09-05,126693,0
CUST025638,2024-06-04,195657,0
CUST025639,2023-04-29,88922,0
CUST025640,2024-12-25,18361,180
CUST025641,2024-03-23,135757,0
CUST025642,2024-08-17,38376,0
CUST025643,2023-06-06,69510,150
CUST025644,2023-08-04,121857,180
CUST025645,2023-11-30,30276,0
CUST025646,2023-10-23,54604,0
CUST025647,2023-09-23,119219,0
CUST025648,2024-03-21,112929,0
CUST025649,2024-01-21,169753,0
CUST025650,2024-07-26,175449,0
CUST025651,2023-04-06,138222,0
CUST025652,2024-12-13,176843,210
CUST025653,2024-05-06,31482,0
CUST025654,2024-04-27,163682,180
CUST025655,2024-09-24,177649,0
CUST025656,2023-12-15,181479,0
CUST025657,2023-08-18,18312,60
CUST025658,2024-12-10,185181,90
CUST025659,2023-05-01,141752,0
CUST025660,2023-04-28,65794,0
CUST025661,2024-08-25,97462,0
CUST025662,2024-09-25,144337,0
CUST025663,2023-11-22,175217,0
CUST025664,2024-04-29,193724,0
CUST025665,2024-10-09,99098,0
CUST025666,2024-03-02,39973,30
CUST025667,2024-08-23,108711,0
CUST025668,2024-07-17,130209,90
CUST025669,2023-06-13,77070,30
CUST025670,2023-09-20,160590,0
CUST025671,2024-01-24,98106,30
CUST025672,2023-06-14,152560,180
CUST025673,2024-12-26,142157,210
CUST025674,2024-02-20,61334,0
CUST025675,2024-10-17,57938,0
CUST025676,2023-04-29,55377,90
CUST025677,2023-06-28,22471,180
CUST025678,2023-06-22,70173,0
CUST025679,2023-04-02,43060,60
CUST025680,2024-09-26,17060,0
CUST025681,2023-04-19,189144,0
CUST025682,2024-03-08,187132,30
CUST025683,2023-07-04,148086,0
CUST025684,2024-04-13,143551,0
CUST025685,2023-12-20,194598,0
CUST025686,2024-03-22,195270,0
CUST025687,2024-01-24,123062,0
CUST025688,2024-04-23,37408,0
CUST025689,2024-10-18,138855,0
CUST025690,2024-05-26,96880,0
CUST025691,2024-12-03,128853,0
CUST025692,2023-10-12,116382,0
CUST025693,2024-04-26,190744,0
CUST025694,2023-05-17,13538,0
CUST025695,2024-04-25,107433,0
CUST025696,2024-02-05,44867,30
CUST025697,2024-11-10,80971,0
CUST025698,2024-08-30,70492,180
CUST025699,2024-04-09,188781,0
CUST025700,2023-07-19,68934,0
CUST025701,2023-12-14,82610,0
CUST025702,2024-01-15,98108,0
CUST025703,2023-06-15,69596,0
CUST025704,2023-12-31,36470,90
CUST025705,2024-11-25,65557,30
CUST025706,2024-07-01,137990,0
CUST025707,2023-11-13,36819,30
CUST025708,2024-07-19,143455,210
CUST025709,2023-09-22,122457,60
CUST025710,2024-06-01,54356,0
CUST025711,2024-04-01,185127,0
CUST025712,2024-03-25,147472,0
CUST025713,2024-01-25,33668,0
CUST025714,2024-09-05,88736,0
CUST025715,2024-12-26,40754,0
CUST025716,2023-09-30,135936,0
CUST025717,2023-09-16,16181,30
CUST025718,2023-11-25,31375,90
CUST025719,2024-10-07,125947,0
CUST025720,2024-02-03,154462,210
CUST025721,2024-01-19,180989,180
CUST025722,2024-12-12,143396,30
CUST025723,2024-12-12,69074,0
CUST025724,2023-06-17,15344,0
CUST025725,2024-11-07,115023,60
CUST025726,2024-11-21,197029,0
CUST025727,2024-11-13,122718,90
CUST025728,2024-10-02,166096,0
CUST025729,2023-05-18,194000,90
CUST025730,2024-05-08,53607,0
CUST025731,2023-08-31,35305,0
CUST025732,2023-11-10,63574,0
CUST025733,2024-04-05,39606,0
CUST025734,2023-12-29,115393,60
CUST025735,2023-11-06,184381,0
CUST025736,2023-05-03,47817,0
CUST025737,2023-04-06,49968,300
CUST025738,2023-09-25,170152,0
CUST025739,2024-08-25,165001,90
CUST025740,2024-08-02,13384,90
CUST025741,2023-11-24,133264,0
CUST025742,2024-11-28,86861,150
CUST025743,2024-11-03,194349,0
CUST025744,2024-03-11,195170,0
CUST025745,2024-12-03,196830,0
CUST025746,2023-04-21,92875,0
CUST025747,2024-12-30,55500,0
CUST025748,2023-11-29,181702,0
CUST025749,2023-09-27,150246,30
CUST025750,2024-09-11,132016,0
CUST025751,2024-04-06,151324,180
CUST025752,2024-05-04,196970,90
CUST025753,2023-10-01,120375,30
CUST025754,2024-10-09,78358,0
CUST025755,2024-11-30,191773,90
CUST025756,2024-10-21,81768,0
CUST025757,2023-08-23,129493,90
CUST025758,2024-07-03,80636,0
CUST025759,2024-07-21,122360,60
CUST025760,2024-07-30,30045,0
CUST025761,2023-09-19,88172,150
CUST025762,2024-08-15,13916,0
CUST025763,2023-09-12,33180,0
CUST025764,2024-07-20,59564,0
CUST025765,2024-02-19,109620,0
CUST025766,2023-09-11,171708,0
CUST025767,2024-02-14,112935,60
CUST025768,2024-11-27,19985,180
CUST025769,2024-01-17,55636,0
CUST025770,2024-02-06,168756,0
CUST025771,2024-10-25,76090,0
CUST025772,2023-04-07,42286,0
CUST025773,2023-06-26,69204,90
CUST025774,2024-12-09,137526,0
CUST025775,2024-11-28,123172,0
CUST025776,2023-06-12,27765,0
CUST025777,2023-12-30,115169,0
CUST025778,2024-10-06,24966,60
CUST025779,2023-06-02,85186,0
CUST025780,2024-04-12,166015,180
CUST025781,2024-12-26,194726,30
CUST025782,2023-06-27,127283,0
CUST025783,2024-02-15,21293,90
CUST025784,2024-07-26,107010,90
CUST025785,2024-05-25,145386,0
CUST025786,2024-06-17,87950,210
CUST025787,2024-08-13,158341,0
CUST025788,2024-01-12,49226,0
CUST025789,2023-10-09,169712,30
CUST025790,2024-04-01,120420,0
CUST025791,2024-04-11,103565,0
CUST025792,2023-09-29,147601,30
CUST025793,2023-12-15,196982,0
CUST025794,2024-09-09,153601,60
CUST025795,2024-11-08,89971,0
CUST025796,2024-12-12,67116,0
CUST025797,2024-05-23,85605,0
CUST025798,2023-06-20,21870,0
CUST025799,2023-04-22,144517,0
CUST025800,2023-09-27,124941,0
CUST025801,2024-09-07,183218,0
CUST025802,2023-08-12,58276,0
CUST025803,2023-09-06,57216,90
CUST025804,2024-06-20,12153,0
CUST025805,2023-05-28,125620,30
CUST025806,2024-01-19,181865,0
CUST025807,2024-05-17,37941,0
CUST025808,2023-05-05,23085,90
CUST025809,2023-09-09,77649,0
CUST025810,2023-11-20,131938,0
CUST025811,2024-02-27,92248,0
CUST025812,2024-10-30,108428,0
CUST025813,2023-09-22,175127,0
CUST025814,2024-05-26,167272,60
CUST025815,2024-07-03,179371,0
CUST025816,2024-05-29,176591,0
CUST025817,2024-07-01,63939,0
CUST025818,2024-07-22,86548,0
CUST025819,2023-08-11,101199,300
CUST025820,2023-10-26,155885,0
CUST025821,2023-05-15,123889,30
CUST025822,2024-06-17,29393,240
CUST025823,2023-11-04,59795,0
CUST025824,2024-02-29,171650,0
CUST025825,2023-04-26,183789,0
CUST025826,2024-04-28,18400,0
CUST025827,2023-04-23,161537,0
CUST025828,2024-09-17,75692,0
CUST025829,2023-06-21,130365,0
CUST025830,2023-06-03,30352,0
CUST025831,2023-04-26,193237,0
CUST025832,2024-07-25,199961,0
CUST025833,2023-07-11,42830,0
CUST025834,2024-05-14,109573,0
CUST025835,2024-11-11,93717,0
CUST025836,2024-05-13,170937,60
CUST025837,2023-12-05,139942,0
CUST025838,2023-07-25,197063,240
CUST025839,2023-07-06,98331,0
CUST025840,2024-06-14,156483,0
CUST025841,2023-08-22,197288,30
CUST025842,2023-06-21,87270,0
CUST025843,2024-05-29,146472,0
CUST025844,2023-05-26,109318,0
CUST025845,2024-04-04,68601,0
CUST025846,2024-06-04,153311,0
CUST025847,2023-10-17,112343,30
CUST025848,2023-10-05,163692,30
CUST025849,2024-01-02,158745,60
CUST025850,2024-10-12,76917,30
CUST025851,2023-05-11,13956,0
CUST025852,2024-01-27,197612,0
CUST025853,2023-06-03,140334,0
CUST025854,2023-07-18,104153,60
CUST025855,2024-12-16,148516,0
CUST025856,2024-03-28,64977,0
CUST025857,2023-07-30,179003,30
CUST025858,2024-04-05,53729,180
CUST025859,2024-03-16,16930,0
CUST025860,2024-04-18,57639,0
CUST025861,2023-06-05,75610,0
CUST025862,2023-12-07,98157,0
CUST025863,2024-07-15,158900,0
CUST025864,2023-04-07,79985,0
CUST025865,2024-07-01,61280,0
CUST025866,2024-12-20,24116,0
CUST025867,2023-06-16,105401,0
CUST025868,2023-12-24,131477,30
CUST025869,2023-05-04,44291,0
CUST025870,2024-11-14,137496,0
CUST025871,2023-10-08,29196,0
CUST025872,2023-04-01,185498,60
CUST025873,2023-11-17,153631,0
CUST025874,2024-11-08,155333,0
CUST025875,2023-07-12,15317,240
CUST025876,2024-03-18,109675,60
CUST025877,2023-05-04,63184,0
CUST025878,2023-08-26,29641,0
CUST025879,2023-08-22,152983,90
CUST025880,2024-02-20,79735,0
CUST025881,2023-12-12,53677,0
