Customer_ID,APR,Loan_Approval_Month
W025349,27.39,Dec-24
W025350,24.41,Oct-24
W025351,29.9,Oct-24
W025352,23.49,Feb-25
W025353,26.27,Sep-24
W025354,37.38,Apr-24
W025355,32.78,Feb-25
W025356,42.81,Oct-24
W025357,32.63,Jul-24
W025358,31.56,Aug-24
W025359,36.21,Oct-24
W025360,24.75,Jun-24
W025361,18.3,May-24
W025362,20.65,Feb-25
W025363,33.76,Apr-24
W025364,28.11,Nov-24
W025365,27.28,Nov-24
W025366,37.23,Oct-24
W025367,29.35,Jan-25
W025368,31.72,Dec-24
W025369,32.19,Jan-25
W025370,26.11,Feb-25
W025371,32.03,Apr-24
W025372,18.75,Jun-24
W025373,27.09,Aug-24
W025374,34.42,May-24
W025375,25.27,Oct-24
W025376,30.33,Mar-25
W025377,35.84,Sep-24
W025378,32,Mar-25
W025379,27.21,Feb-25
W025380,39.87,Jan-25
W025381,36.28,May-24
W025382,36.89,Nov-24
W025383,19.44,Jun-24
W025384,29.37,Jul-24
W025385,25.6,Aug-24
W025386,29.38,Sep-24
W025387,36.88,Mar-25
W025388,24.45,Dec-24
W025389,23.05,Mar-25
W025390,19.48,Dec-24
W025391,21.66,Dec-24
W025392,31.17,Nov-24
W025393,38.12,Aug-24
W025394,22.38,Aug-24
W025395,32.62,Jul-24
W025396,21.77,Oct-24
W025397,23.88,Feb-25
W025398,33.89,Jul-24
W025399,34.3,Aug-24
W025400,18.64,Dec-24
W025401,27.6,Oct-24
W025402,29.99,Dec-24
W025403,23.88,Nov-24
W025404,26.52,Feb-25
W025405,35.39,Mar-25
W025406,33.89,Jun-24
W025407,30.78,Jun-24
W025408,26.14,Mar-25
W025409,31.98,May-24
W025410,30.29,Mar-25
W025411,19.92,Jun-24
W025412,19.74,Jan-25
W025413,30.02,Jun-24
W025414,36.9,Jun-24
W025415,39.44,Feb-25
W025416,36.5,Sep-24
W025417,38.69,Dec-24
W025418,32.74,Mar-25
W025419,28.94,Oct-24
W025420,26.57,Oct-24
W025421,32.95,Oct-24
W025422,23.68,Apr-24
W025423,29.11,Jul-24
W025424,23.55,Dec-24
W025425,18.73,Jul-24
W025426,35.98,Oct-24
W025427,34.22,May-24
W025428,34.52,Sep-24
W025429,19.17,Aug-24
W025430,19.08,Jan-25
W025431,30.54,May-24
W025432,25.36,Mar-25
W025433,34.01,Feb-25
W025434,22.31,Jun-24
W025435,31.16,Jun-24
W025436,22.2,Jun-24
W025437,36.6,Aug-24
W025438,35.39,Jan-25
W025439,21.38,Dec-24
W025440,37.57,Oct-24
W025441,37.71,Sep-24
W025442,35.18,Jul-24
W025443,26.66,Aug-24
W025444,24.93,Sep-24
W025445,28.01,Mar-25
W025446,33.49,Nov-24
W025447,27.17,Dec-24
W025448,23.84,May-24
W025449,20.62,Nov-24
W025450,35.68,Nov-24
W025451,19.98,Oct-24
W025452,32.65,Jul-24
W025453,30.72,Mar-25
W025454,39.73,Dec-24
W025455,38.25,Oct-24
W025456,21.44,Aug-24
W025457,22.1,Jul-24
W025458,32.88,Sep-24
W025459,25.44,Sep-24
W025460,39.55,Dec-24
W025461,21.67,Oct-24
W025462,24.86,Apr-24
W025463,24,Jul-24
W025464,27.16,Jul-24
W025465,28.21,Aug-24
W025466,36.89,Aug-24
W025467,36.13,Jan-25
W025468,21.75,Jul-24
W025469,32.97,Jun-24
W025470,19.63,Sep-24
W025471,35.97,Feb-25
W025472,19.05,May-24
W025473,32.76,Mar-25
W025474,19.13,Dec-24
W025475,18.25,Sep-24
W025476,41.13,Feb-25
W025477,20.75,Aug-24
W025478,24.11,Jun-24
W025479,23.89,Jul-24
W025480,37.38,Sep-24
W025481,27.36,Jun-24
W025482,24.35,Jan-25
W025483,27.33,Oct-24
W025484,29.97,Aug-24
W025485,38.9,Jan-25
W025486,36.73,Apr-24
W025487,23.6,Dec-24
W025488,33.34,Dec-24
W025489,21.73,Apr-24
W025490,22.34,Jul-24
W025491,20.14,Mar-25
W025492,26.77,Jul-24
W025493,21.94,Jan-25
W025494,38.63,Nov-24
W025495,24.17,May-24
W025496,20.53,Oct-24
W025497,28.05,Nov-24
W025498,26.38,Jun-24
W025499,35.75,Jan-25
W025500,22.77,Jun-24
W025501,34.25,Dec-24
W025502,38.05,Nov-24
W025503,22.68,Apr-24
W025504,31.18,May-24
W025505,18.33,Jul-24
W025506,39.79,Feb-25
W025507,19.23,Sep-24
W025508,20.77,Jun-24
W025509,36.26,Jul-24
W025510,34.46,Jul-24
W025511,29.97,Jan-25
W025512,23.45,Oct-24
W025513,29,Oct-24
W025514,36.87,Oct-24
W025515,18.89,Jul-24
W025516,34.9,Mar-25
W025517,19.47,Aug-24
W025518,26.04,Jul-24
W025519,29.9,Dec-24
W025520,19.63,Jul-24
W025521,38.06,Apr-24
W025522,21.99,Nov-24
W025523,34.87,Sep-24
W025524,28.55,May-24
W025525,22.85,Apr-24
W025526,21.7,Jan-25
W025527,37.96,Oct-24
W025528,36.95,Nov-24
W025529,38.47,Jan-25
W025530,31.33,Dec-24
W025531,24.41,Feb-25
W025532,37.6,Jul-24
W025533,28.1,Oct-24
W025534,31.38,Aug-24
W025535,39.5,May-24
W025536,29.26,Jun-24
W025537,34.07,Nov-24
W025538,29.23,Jan-25
W025539,23.37,Feb-25
W025540,18.38,Aug-24
W025541,24.61,Jun-24
W025542,18.81,Nov-24
W025543,31.45,Oct-24
W025544,35.15,Oct-24
W025545,36.82,Oct-24
W025546,22.39,Aug-24
W025547,22.39,Jul-24
W025548,29.23,Sep-24
W025549,24.34,Sep-24
W025550,29.37,Sep-24
W025551,18.48,Feb-25
W025552,27,Nov-24
W025553,33.05,Sep-24
W025554,22.37,Jan-25
W025555,23.43,Jul-24
W025556,34.78,Jan-25
W025557,22.09,Jan-25
W025558,18.92,Mar-25
W025559,27.3,Jul-24
W025560,28.42,Aug-24
W025561,21.71,Oct-24
W025562,36.98,Feb-25
W025563,38.78,Apr-24
W025564,26.27,Apr-24
W025565,19.1,Aug-24
W025566,27.06,Aug-24
W025567,19.43,Feb-25
W025568,31.53,Mar-25
W025569,25.41,Apr-24
W025570,24.66,Oct-24
W025571,35.29,Oct-24
W025572,20.5,Jul-24
W025573,38.6,May-24
W025574,28.85,May-24
W025575,25.02,Jul-24
W025576,36.55,May-24
W025577,36,Apr-24
W025578,29.05,Apr-24
W025579,31.36,Nov-24
W025580,29.25,May-24
W025581,34.52,Dec-24
W025582,36.07,May-24
W025583,24.86,Feb-25
W025584,34,Feb-25
W025585,25.86,Jul-24
W025586,37.72,Oct-24
W025587,34.7,Oct-24
W025588,26.07,Jan-25
W025589,39.11,Feb-25
W025590,19.21,Nov-24
W025591,32.26,Jun-24
W025592,19.37,Apr-24
W025593,19.33,Mar-25
W025594,20.84,Jul-24
W025595,31.39,Jun-24
W025596,37.95,Feb-25
W025597,19.69,Jul-24
W025598,23.53,Sep-24
W025599,28.31,Apr-24
W025600,37.29,Apr-24
W025601,38.49,Mar-25
W025602,38.01,Mar-25
W025603,29.06,Mar-25
W025604,23.14,May-24
W025605,27.89,Jan-25
W025606,25.43,Jan-25
W025607,28.62,Mar-25
W025608,32.15,Jun-24
W025609,25.95,Mar-25
W025610,28.35,Aug-24
W025611,18.3,Dec-24
W025612,20.51,Sep-24
W025613,31.24,Aug-24
W025614,28.79,Nov-24
W025615,31.93,Apr-24
W025616,23.21,Oct-24
W025617,30.86,Nov-24
W025618,36.71,Dec-24
W025619,35.57,Feb-25
W025620,38.9,Dec-24
W025621,29.06,Mar-25
W025622,19.33,Nov-24
W025623,20.62,Jan-25
W025624,29.4,Jun-24
W025625,20.19,Sep-24
W025626,19.7,Aug-24
W025627,37.22,Jun-24
W025628,36.8,May-24
W025629,29.31,May-24
W025630,23.52,Jan-25
W025631,29.1,Jan-25
W025632,34.21,Jan-25
W025633,21.51,Jul-24
W025634,29.18,Dec-24
W025635,19.59,May-24
W025636,30.88,Aug-24
W025637,32.76,Nov-24
W025638,39.75,Jan-25
W025639,33.44,Feb-25
W025640,38.1,May-24
W025641,32.77,Oct-24
W025642,26.66,Mar-25
W025643,29.24,Sep-24
W025644,20.49,Apr-24
W025645,38.37,Oct-24
W025646,36.28,Jan-25
W025647,26.82,Dec-24
W025648,39.92,Apr-24
W025649,26.62,May-24
W025650,26.09,Oct-24
W025651,26.91,Apr-24
W025652,32.74,May-24
W025653,23.31,Jun-24
W025654,31.21,May-24
W025655,29.4,May-24
W025656,28.37,May-24
W025657,20.37,Oct-24
W025658,31.96,Jan-25
W025659,37.44,Jul-24
W025660,18.68,Jul-24
W025661,30.76,Nov-24
W025662,36.79,Aug-24
W025663,22.4,Apr-24
W025664,26.24,May-24
W025665,31.23,Jan-25
W025666,35.85,Mar-25
W025667,35.64,Jun-24
W025668,31.59,Jul-24
W025669,38.25,Dec-24
W025670,32.2,Jan-25
W025671,23.61,Jan-25
W025672,26.27,Aug-24
W025673,27.79,Feb-25
W025674,31.35,Feb-25
W025675,24.39,Sep-24
W025676,34.1,Feb-25
W025677,33.74,Feb-25
W025678,30.73,Jun-24
W025679,21.35,May-24
W025680,22.59,May-24
W025681,19.64,Sep-24
W025682,33.38,Sep-24
W025683,39.56,Mar-25
W025684,33.02,Oct-24
W025685,29.96,Dec-24
W025686,32.14,Jun-24
W025687,22.89,Oct-24
W025688,25.9,Oct-24
W025689,32.76,Nov-24
W025690,23.66,Aug-24
W025691,37.45,Jun-24
W025692,39.11,Feb-25
W025693,28.93,Feb-25
W025694,22.65,May-24
W025695,30.81,Jul-24
W025696,39.97,Mar-25
W025697,18.78,Nov-24
W025698,34.81,Aug-24
W025699,23.14,Apr-24
W025700,26.75,Mar-25
W025701,23.96,Mar-25
W025702,20.91,Jun-24
W025703,36.35,Aug-24
W025704,36.68,Sep-24
W025705,31.87,May-24
W025706,39.76,Nov-24
W025707,26.17,Mar-25
W025708,27.45,Oct-24
W025709,23.27,Oct-24
W025710,33.95,Feb-25
W025711,31.22,Oct-24
W025712,34.69,Aug-24
W025713,18.36,May-24
W025714,38.88,Nov-24
W025715,28.92,Jun-24
W025716,37.24,Jun-24
W025717,37.92,May-24
W025718,38.4,May-24
W025719,38.24,May-24
W025720,25.71,Sep-24
W025721,28.31,Nov-24
W025722,25.72,Jun-24
W025723,33.88,Sep-24
W025724,30.13,Jun-24
W025725,38.86,Dec-24
W025726,33.76,Apr-24
W025727,22.58,Oct-24
W025728,34.42,Nov-24
W025729,31.8,Dec-24
W025730,24.49,Aug-24
W025731,18.08,Sep-24
W025732,30.57,Aug-24
W025733,22,Jan-25
W025734,36.59,Aug-24
W025735,22.21,Feb-25
W025736,38.56,Feb-25
W025737,36.1,Oct-24
W025738,40.81,Mar-25
W025739,19.54,Jul-24
W025740,31.65,Sep-24
W025741,38.62,Jul-24
W025742,29.47,May-24
W025743,30.44,May-24
W025744,25.87,Mar-25
W025745,24.8,Jul-24
W025746,37.37,Feb-25
W025747,20.88,Aug-24
W025748,44.34,Apr-24
W025749,23.16,Jun-24
W025750,32.66,Aug-24
W025751,30.75,Nov-24
W025752,27.63,Jul-24
W025753,21.25,Sep-24
W025754,35.72,Mar-25
W025755,33.82,Jul-24
W025756,34.94,Aug-24
W025757,34.07,Mar-25
W025758,22.01,Oct-24
W025759,31.24,Nov-24
W025760,35.5,Mar-25
W025761,39.36,Jan-25
W025762,20.86,Jan-25
W025763,30.94,Nov-24
W025764,39.75,Feb-25
W025765,21.06,Mar-25
W025766,24.21,Oct-24
W025767,25.65,Jul-24
W025768,35.52,Jul-24
W025769,37.47,May-24
W025770,26.47,Dec-24
W025771,37.87,Sep-24
W025772,38.61,Feb-25
W025773,26.95,Jun-24
W025774,19.5,Jun-24
W025775,24.21,Feb-25
W025776,34.15,Feb-25
W025777,39.54,Mar-25
W025778,33.62,Apr-24
W025779,33.26,May-24
W025780,38.24,Aug-24
W025781,20.1,Dec-24
W025782,36.9,Jun-24
W025783,24.32,Oct-24
W025784,24.18,Sep-24
W025785,25.17,Feb-25
W025786,37.98,Jun-24
W025787,22.78,Feb-25
W025788,23.63,Jul-24
W025789,38.97,Feb-25
W025790,27.05,Feb-25
W025791,26.95,Aug-24
W025792,35.37,May-24
W025793,36.21,Nov-24
W025794,24.68,Mar-25
W025795,38.96,Mar-25
W025796,32.34,Oct-24
W025797,21.54,Dec-24
W025798,33.68,Nov-24
W025799,20.75,Mar-25
W025800,26.89,Oct-24
W025801,34.03,Dec-24
W025802,26.37,Jan-25
W025803,21.49,Aug-24
W025804,38.3,Jun-24
W025805,28.76,Sep-24
W025806,18.54,Dec-24
W025807,22.01,Sep-24
W025808,23.15,Mar-25
W025809,30.48,Jun-24
W025810,20.23,May-24
W025811,26.64,Aug-24
W025812,39.63,Nov-24
W025813,31.74,Nov-24
W025814,32.53,Apr-24
W025815,37.63,Mar-25
W025816,29.22,Jun-24
W025817,33.41,Feb-25
W025818,28.34,Feb-25
W025819,24.53,Aug-24
W025820,37.72,Apr-24
W025821,19.73,Sep-24
W025822,37.46,Jul-24
W025823,29.69,Dec-24
W025824,18.48,May-24
W025825,33.22,Jan-25
W025826,27.35,Aug-24
W025827,22.51,Aug-24
W025828,33.04,Sep-24
W025829,33.97,Aug-24
W025830,33.53,Jan-25
W025831,24.29,Jan-25
W025832,18.99,Dec-24
W025833,36.18,Apr-24
W025834,39.53,Nov-24
W025835,20.47,Sep-24
W025836,28.25,Feb-25
W025837,19.36,Dec-24
W025838,32.02,Jan-25
W025839,25.07,Oct-24
W025840,26.68,Mar-25
W025841,19.27,Jun-24
W025842,33.49,Nov-24
W025843,21.54,Jan-25
W025844,22,Jun-24
W025845,26.3,Mar-25
W025846,21.19,Jun-24
W025847,30.35,Jul-24
W025848,22.09,Mar-25
W025849,26.46,Jun-24
W025850,18.42,Sep-24
W025851,38.24,Feb-25
W025852,36.97,Oct-24
W025853,38.26,Jun-24
W025854,34.21,Jun-24
W025855,25.92,Oct-24
W025856,26.03,Jan-25
W025857,29.73,Dec-24
W025858,38.34,Jun-24
W025859,19.59,Mar-25
W025860,31.14,Sep-24
W025861,32.19,Aug-24
W025862,23.84,Nov-24
W025863,25.72,Dec-24
W025864,37.86,Nov-24
W025865,22.22,Apr-24
W025866,22.53,Oct-24
W025867,25.59,Nov-24
W025868,35.71,Aug-24
W025869,34.14,Jul-24
W025870,19.15,Oct-24
W025871,19.35,Mar-25
W025872,25.56,Sep-24
W025873,34.21,Mar-25
W025874,36.98,May-24
W025875,27.67,Mar-25
W025876,21.22,Dec-24
W025877,25.17,Feb-25
W025878,29.02,Jun-24
W025879,32.81,Apr-24
W025880,23.04,Mar-25
W025881,31.28,Jun-24
W025882,26.52,Apr-24
W025883,28.68,Mar-25
W025884,21.67,Jan-25
W025885,29.69,Oct-24
W025886,39.92,Feb-25
W025887,19.39,Sep-24
W025888,27.83,Mar-25
W025889,18.01,Nov-24
W025890,35.09,Jul-24
W025891,24.81,Sep-24
W025892,29.94,Jun-24
W025893,19.96,Jul-24
W025894,35.84,Sep-24
W025895,19.13,Aug-24
W025896,18.94,May-24
W025897,28.3,Dec-24
W025898,37.84,May-24
W025899,33.25,Nov-24
W025900,24.51,Aug-24
W025901,21.86,Oct-24
W025902,39.45,Sep-24
W025903,22.2,Feb-25
W025904,38.39,May-24
W025905,29.29,Jul-24
W025906,37.83,Mar-25
W025907,35.73,Dec-24
W025908,19.54,Oct-24
W025909,35.98,Apr-24
W025910,20.69,Jul-24
W025911,27.82,Jan-25
W025912,24.91,Jun-24
W025913,27.24,Apr-24
W025914,29.71,Aug-24
W025915,34.25,Dec-24
W025916,35.8,Jul-24
W025917,19.08,May-24
W025918,20.01,Oct-24
W025919,34.92,Mar-25
W025920,26.1,Nov-24
W025921,30.6,Feb-25
W025922,25.13,May-24
W025923,21.4,Feb-25
W025924,21.66,Feb-25
W025925,23.02,Jan-25
W025926,19.76,Feb-25
W025927,19.42,Dec-24
W025928,25.72,Jan-25
W025929,30.51,Nov-24
W025930,32.69,Jul-24
W025931,19.97,Mar-25
W025932,28.03,Jul-24
W025933,18.24,Aug-24
W025934,25.39,Apr-24
W025935,19.29,Oct-24
W025936,32.43,Mar-25
W025937,32.08,Jul-24
W025938,38.26,Apr-24
W025939,29.2,Jul-24
W025940,19.95,Jul-24
W025941,30.58,Apr-24
W025942,26.19,Dec-24
W025943,25.7,Nov-24
W025944,23.41,Dec-24
W025945,27.28,Oct-24
W025946,23.86,Mar-25
W025947,38.2,Aug-24
W025948,35.67,Oct-24
W025949,38.07,May-24
W025950,22.51,Jan-25
W025951,39.47,Oct-24
W025952,27.35,Jul-24
W025953,28.23,Mar-25
W025954,25.36,Aug-24
W025955,28.12,Feb-25
W025956,32.53,Oct-24
W025957,28.89,May-24
W025958,19.44,Aug-24
W025959,36.2,Mar-25
W025960,29.92,May-24
W025961,28.59,Jan-25
W025962,27.61,Sep-24
W025963,20.85,Jan-25
W025964,26.66,Nov-24
W025965,34.6,Oct-24
W025966,21.83,Mar-25
W025967,30.36,Aug-24
W025968,24.16,Jun-24
W025969,39.18,Jul-24
W025970,30.9,May-24
W025971,27.96,Sep-24
W025972,22.17,Nov-24
W025973,32.32,Nov-24
W025974,37.84,Dec-24
W025975,34.58,Aug-24
W025976,38.86,Mar-25
W025977,28.26,Jan-25
W025978,18.46,Feb-25
W025979,35.92,Sep-24
W025980,21.75,May-24
W025981,39.81,Jan-25
W025982,29.74,Jul-24
W025983,21.33,Jun-24
W025984,21.74,Dec-24
W025985,27.59,Sep-24
W025986,18.21,Sep-24
W025987,27.43,Jul-24
W025988,36.19,Sep-24
W025989,27.49,Feb-25
W025990,18.89,Apr-24
W025991,28.22,Dec-24
W025992,23.33,Jun-24
W025993,21.27,Aug-24
W025994,20.56,Oct-24
W025995,30.47,May-24
W025996,33.92,Jul-24
W025997,32.83,Sep-24
W025998,33.67,Apr-24
W025999,34.44,Sep-24
W026000,34.77,Aug-24
W026001,29.82,May-24
W026002,26.05,Sep-24
W026003,36.55,Aug-24
W026004,31.6,Apr-24
W026005,31.42,Mar-25
W026006,38.71,Feb-25
W026007,19.26,Sep-24
W026008,24.89,Oct-24
W026009,37.23,Dec-24
W026010,21.94,Feb-25
W026011,25.77,May-24
W026012,30.81,Sep-24
W026013,20.28,Sep-24
W026014,31.95,Apr-24
W026015,24.93,Nov-24
W026016,27.44,Aug-24
W026017,28.39,May-24
W026018,25.08,Aug-24
W026019,19.64,Jul-24
W026020,36.26,Oct-24
W026021,35.03,Jan-25
W026022,22.26,Nov-24
W026023,24.32,Apr-24
W026024,27.52,Apr-24
W026025,30.95,Nov-24
W026026,30.08,Feb-25
W026027,18.89,Mar-25
W026028,31.65,Jul-24
W026029,26.99,Nov-24
W026030,34.48,Oct-24
W026031,35.03,Dec-24
W026032,23.71,Oct-24
W026033,36.73,Jul-24
W026034,25.31,Mar-25
W026035,34.57,Aug-24
W026036,29.62,Oct-24
W026037,26.31,May-24
W026038,33.36,Jun-24
W026039,22.22,Jun-24
W026040,22.2,Dec-24
W026041,33.14,May-24
W026042,32.93,Jul-24
W026043,19.39,Nov-24
W026044,39.94,Apr-24
W026045,25.87,Dec-24
W026046,37.18,Sep-24
W026047,27.53,Mar-25
W026048,27.77,Jul-24
W026049,26.06,Aug-24
W026050,25.76,Oct-24
W026051,22.07,Feb-25
W026052,27.04,Mar-25
W026053,22.91,Nov-24
W026054,19,Aug-24
W026055,23.11,Oct-24
W026056,27.03,Jun-24
W026057,31.94,May-24
W026058,20.07,May-24
W026059,19.68,Jan-25
W026060,23.01,Mar-25
W026061,35.63,Jun-24
W026062,32.05,Sep-24
W026063,30.01,Feb-25
W026064,26.12,Jan-25
W026065,26.06,Apr-24
W026066,31.9,Jun-24
W026067,23.86,Jun-24
W026068,37.3,May-24
W026069,20.31,Apr-24
W026070,20.02,Apr-24
W026071,33.51,Apr-24
W026072,30.82,Nov-24
W026073,20.25,Sep-24
W026074,25.76,Dec-24
W026075,32.46,Mar-25
W026076,27.3,Feb-25
W026077,30.52,Jun-24
W026078,30.51,Oct-24
W026079,39.21,Sep-24
W026080,18.68,Dec-24
W026081,27.95,Dec-24
W026082,22,Feb-25
W026083,24.63,Dec-24
W026084,27.55,Oct-24
W026085,38.82,Dec-24
W026086,18.86,Oct-24
W026087,34.55,Dec-24
W026088,35.36,May-24
W026089,29.09,May-24
W026090,38.15,Oct-24
W026091,37.04,Jan-25
W026092,19.12,Sep-24
W026093,30.05,Sep-24
W026094,39.38,Aug-24
W026095,26.88,Apr-24
W026096,38.46,Oct-24
W026097,19.41,May-24
W026098,25.47,Nov-24
W026099,28.58,Jan-25
W026100,23.33,Oct-24
W026101,24.75,Mar-25
W026102,22.2,May-24
W026103,28.9,May-24
W026104,19.22,Jan-25
W026105,19.18,Nov-24
W026106,35.83,Mar-25
W026107,36.46,Mar-25
W026108,33.32,Aug-24
W026109,26.23,Nov-24
W026110,25.49,Apr-24
W026111,32.64,Dec-24
W026112,18.39,Nov-24
W026113,26.51,Sep-24
W026114,41.67,Nov-24
W026115,38.7,Apr-24
W026116,34.63,Feb-25
W026117,31.95,Nov-24
W026118,21.29,Apr-24
W026119,39.3,Mar-25
W026120,23.69,Jul-24
W026121,32.24,Jan-25
W026122,29.51,Mar-25
W026123,29.3,Jun-24
W026124,30.58,Feb-25
W026125,24.6,Jun-24
W026126,18.87,Jan-25
W026127,30.14,Dec-24
W026128,18.78,Nov-24
W026129,34.61,Jan-25
W026130,29.57,Mar-25
W026131,19.62,Nov-24
W026132,39.4,Feb-25
W026133,35.04,Oct-24
W026134,20.38,Nov-24
W026135,32.56,Nov-24
W026136,21.41,Jan-25
W026137,22.54,Sep-24
W026138,25.96,Nov-24
W026139,34.74,May-24
W026140,29.64,Oct-24
W026141,31.3,Jun-24
W026142,18.77,Nov-24
W026143,23.84,Aug-24
W026144,36.77,Feb-25
W026145,22.09,Aug-24
W026146,35.86,Jun-24
W026147,19.39,Apr-24
W026148,39.3,May-24
W026149,19.43,Mar-25
W026150,39.46,May-24
W026151,36.13,Oct-24
W026152,36.91,May-24
W026153,32.18,Oct-24
W026154,25.63,Apr-24
W026155,36.25,May-24
W026156,20.81,Oct-24
W026157,23.53,Oct-24
W026158,35.31,May-24
W026159,20.21,Mar-25
W026160,24.43,Jan-25
W026161,18.94,Oct-24
W026162,20.19,Dec-24
W026163,26.37,Nov-24
W026164,18.23,Sep-24
W026165,31.16,Jul-24
W026166,38.86,Feb-25
W026167,29.07,Jun-24
W026168,30.94,Nov-24
W026169,26.64,Jun-24
W026170,29.38,Mar-25
W026171,29.03,Feb-25
W026172,37.27,Aug-24
W026173,39.47,Feb-25
W026174,26.99,Jun-24
W026175,25.19,Dec-24
W026176,35.83,Feb-25
W026177,21.01,Oct-24
W026178,20.96,Jun-24
W026179,26.53,Jan-25
W026180,20.78,Oct-24
W026181,38.24,Jul-24
W026182,38.35,Apr-24
W026183,25.08,Jul-24
W026184,28.26,Feb-25
W026185,20.6,Jan-25
W026186,36.98,Feb-25
W026187,37.09,Feb-25
W026188,25.91,Nov-24
W026189,36.84,Sep-24
W026190,20.16,Apr-24
W026191,27.14,Apr-24
W026192,18.13,Jul-24
W026193,25.66,Feb-25
W026194,18.89,Sep-24
W026195,28.95,Jul-24
W026196,33.26,Feb-25
W026197,18.43,Dec-24
W026198,30.45,May-24
W026199,25.3,Sep-24
W026200,23.19,Oct-24
W026201,31.6,Jul-24
W026202,22.18,Mar-25
W026203,23.69,Aug-24
W026204,31.45,Aug-24
W026205,19.22,May-24
W026206,33.47,Aug-24
W026207,30.48,Jan-25
W026208,39.13,Feb-25
W026209,29.69,Aug-24
W026210,30.02,Aug-24
W026211,35.47,Jul-24
W026212,26.02,Jan-25
W026213,34.89,Jul-24
W026214,23.33,Oct-24
W026215,21.45,Sep-24
W026216,26.88,Feb-25
W026217,29,Nov-24
W026218,31.87,Apr-24
W026219,29.45,Jan-25
W026220,28.26,May-24
W026221,25.41,Feb-25
W026222,39.44,Feb-25
W026223,25.23,May-24
W026224,39.19,May-24
W026225,19.77,Jun-24
W026226,35.24,Sep-24
W026227,21.83,Jun-24
W026228,38.21,Oct-24
W026229,20.56,Jun-24
W026230,35.25,Sep-24
W026231,28.44,May-24
W026232,30.52,May-24
W026233,28.28,Jun-24
W026234,18.46,Mar-25
W026235,29.78,Nov-24
W026236,23.65,Dec-24
W026237,19.15,May-24
W026238,32.66,Oct-24
W026239,39.73,Apr-24
W026240,27.37,Jul-24
W026241,25.45,Sep-24
W026242,21.34,Oct-24
W026243,20.75,Jun-24
W026244,24.32,Mar-25
W026245,36.28,Jun-24
W026246,31.67,Aug-24
W026247,38.2,Jun-24
W026248,44.02,Dec-24
W026249,37.02,May-24
W026250,20.76,Jan-25
W026251,20.27,Mar-25
W026252,33.19,Oct-24
W026253,29.37,Oct-24
W026254,25.81,Jun-24
W026255,26.64,Nov-24
W026256,18.63,Mar-25
W026257,34.41,Feb-25
W026258,28.8,Mar-25
W026259,38.04,Jun-24
W026260,20.43,Aug-24
W026261,38.13,Apr-24
W026262,19.55,Jan-25
W026263,39.46,Jul-24
W026264,27.04,May-24
W026265,33.44,Mar-25
W026266,18.03,Aug-24
W026267,21.16,Jul-24
W026268,23.25,Jul-24
W026269,33.38,Jul-24
W026270,24.2,Aug-24
W026271,34.52,Dec-24
W026272,27.24,Dec-24
W026273,27.74,Jul-24
W026274,27.2,Feb-25
W026275,38,Dec-24
W026276,21.49,Nov-24
W026277,33.83,Aug-24
W026278,25.52,Nov-24
W026279,18.71,Oct-24
W026280,35.03,May-24
W026281,36.88,Jan-25
W026282,38.4,Nov-24
W026283,27.04,Dec-24
W026284,30.22,May-24
W026285,20.83,Feb-25
W026286,39.04,Mar-25
W026287,22.7,May-24
W026288,18.2,Jan-25
W026289,21.33,Dec-24
W026290,25.78,Apr-24
W026291,28.36,Jun-24
W026292,23.49,Jun-24
W026293,38.96,Sep-24
W026294,32.21,Feb-25
W026295,31.61,Oct-24
W026296,37.12,Jun-24
W026297,38.91,Nov-24
W026298,21.06,May-24
W026299,38.49,Feb-25
W026300,27.8,Jun-24
W026301,20.62,Jan-25
W026302,25.57,May-24
W026303,18.96,May-24
W026304,23.58,Mar-25
W026305,37.29,Feb-25
W026306,22.92,Sep-24
W026307,19.36,Jun-24
W026308,21.93,Jun-24
W026309,31.45,Dec-24
W026310,26.24,Apr-24
W026311,36.98,Dec-24
W026312,25.51,Mar-25
W026313,29.13,Feb-25
W026314,25.57,May-24
W026315,30.24,May-24
W026316,35.32,Aug-24
W026317,29.21,Sep-24
W026318,20.56,Nov-24
W026319,30.02,Apr-24
W026320,36.19,Mar-25
W026321,27.54,Aug-24
W026322,25.91,Mar-25
W026323,38.64,Jan-25
W026324,30.01,Nov-24
W026325,20.44,Feb-25
W026326,29.23,May-24
W026327,33.94,Jan-25
W026328,37.23,Dec-24
W026329,23.39,Jan-25
W026330,36.52,Jul-24
W026331,31.81,Feb-25
W026332,39.91,Oct-24
W026333,23.4,Apr-24
W026334,22.33,May-24
W026335,23.34,Apr-24
W026336,36.28,Nov-24
W026337,31.89,Apr-24
W026338,18.39,Dec-24
W026339,33.68,Mar-25
W026340,29.51,Oct-24
W026341,26.91,Aug-24
W026342,27.11,Apr-24
W026343,23.29,Jul-24
W026344,21.37,Jun-24
W026345,38.14,Oct-24
W026346,32.51,Mar-25
W026347,38.56,Apr-24
W026348,38.07,Jan-25
W026349,36.8,Jul-24
W026350,22.2,Feb-25
W026351,36.65,Aug-24
W026352,28.95,Jun-24
W026353,26.1,Aug-24
W026354,24.08,Jul-24
W026355,18.29,Aug-24
W026356,21.21,Dec-24
W026357,32.08,Mar-25
W026358,39.36,Nov-24
W026359,27.01,Nov-24
W026360,29.34,May-24
W026361,35.65,Jun-24
